Submission id,id,Started at,Reviewed at,Total approvals,Siblings,Age,Sex,female,Ethnicity,Countryofbirth,Country of residence,Nationality,Language,Student status,Employment status,session,IPAddress,Duration,Treatment,control,t1,t2,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q6 Comp,Action1,blue,Advice1,timer action 1_First Click,timer action 1_Last Click,pagetimerSH,timer action 1_Click Count,Dnorm1,Snorm1,Comp2,Action2,Advice2,Timer action 2 _First Click,Timer action 2 _Last Click,pagetimerPGG,Timer action 2 _Click Count,DNorm2,SNorm2,Comp3,Action3,Advice3,Timer action 3 _First Click,Timer action 3 _Last Click,pagetimerDic,Timer action 3 _Click Count,DNorm3,SNorm3,Lotteries,risktolerance,wealth,poor,lowerincome,describe kinship ,sibling ,hassibling,Kin,closeness,Service,kin2,close2
645994a63dea4133904ad6f7,61006b12e907a16fae1a9170,2023-05-09T00:32:43.871000Z,2023-05-09T01:51:25.369000,841,No,24,Female,1,White,Poland,Poland,Poland,Polish,No,Full-Time,1,83.26.170.1,672,c,1,0,0,R_10UGLc9Tc959JNR,50.2621,19.0075,EN,50 tokens,Blue,1,The rules are simple. It is enough for both of us to choose blue to receive 100 tokens. So why choose yellow?,2.271,62.812,66.675,3,Blue,Blue,125 Tokens,100,The rules are simple. It is not worth depositing less than 100 tokens. If we both deposit 100 - we will receive 150 each.,5.332,56.019,60.369,2,100,100,80 tokens,50,It's a lottery. Anyone can be A or B. It pays to be honest with the other player.,3.537,45.927,49.225,2,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,"Kinship is blood ties to another person. This should be a very positive relationship, unfortunately it often isn't.",No,0,,,No,,
645983be8fdda75572f8d81a,6234864ec4a6e1aa0229fbd7,2023-05-08T23:20:32.953000Z,2023-05-09T01:51:20.789000,1543,No,37,Female,1,White,Poland,Poland,Poland,Polish,Yes,Full-Time,1,83.29.131.38,1068,c,1,0,0,R_2dW6h9BvWnbW4mC,50.0543,19.931,EN,50 tokens,Blue,1,"Best option, bigger compensation, good way to start and hopefully my partner also recognized it",3.585,74.248,151.785,9,Yellow,Yellow,125 Tokens,50,"I played safe putting 50, because final pay off is divided on the two of us, in the best case scenario my partner put a little bit more that would mean I would be left with my 50 tockens and the part we invested ",36.736,207.716,221.895,10,50,50,80 tokens,0,"Good way to get an advantage, it’s not morally correct but it might be only chance to get more tockens than opponent, if they find out they can simply give me 0 tockens next round and it would be equally profitable as 50/50 method ",7.584,12.404,111.413,4,25,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,Family connection ,No,0,,,No,,
64598f7ac9f345c8c2f54927,63647b449ebb941211f7db5c,2023-05-09T00:10:38.370000Z,2023-05-09T01:51:22.657000,341,No,28,Female,1,White,United States,United States,United States,English,No,Unemployed (and job seeking),2,172.116.138.179,446,c,1,0,0,R_3edU3W5hpvqMGaI,33.6205,-117.9321,EN,50 tokens,Blue,1,"The maximum gain is achieved by choosing blue. Ergo, there is no reason to choose anything but blue.",1.309,3.353,41.387,2,Blue,Blue,125 Tokens,50,"Slightly more difficult decision but by contributing more than half of your tokens you are both guaranteed a greater total amount than you began, so that is probably the best decision overall.",4.267,34.879,81.139,2,50,50,80 tokens,50,"The kindest gesture, as this is a game, would be to split the tokens evenly. A basic fairness.",17.572,19.023,50.927,2,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,Familial relation.,No,0,,,No,,
64597e68a945451ea545afe5,5b9dd322f074140001050095,2023-05-08T22:57:47.955000Z,2023-05-09T01:51:20.175000,1765,No,35,Female,1,Asian,China,United Kingdom,China,Chinese,No,Part-Time,1,94.9.6.199,1271,c,1,0,0,R_R83bd1ha4rcx0lj,53.7037,-1.639,EN,50 tokens,Blue,1,"I trust the other player, so choice blue. Although I understand I would have 50 bounds anyway if I choose yellow. ",1.293,165.723,168.363,12,Yellow,Blue,125 Tokens,100,"We both will the max pay at the end, if we contribute all. I want to cooperate though I know some people may not",12.378,93.496,135.665,15,0,100,80 tokens,0,"This is straightforward, 100 is max I can get. No token for role b is not moral, but this is no incentive or punishment for A, so A just keep all the token  ",9.665,129.436,155.093,4,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,Kimship is one of the most important relation in my life. It could impact your happiness and achievements in your life.,No,0,,,No,,
66a113ded41b1d88ea0d2425,60fe26c32d623326c1a54663,2024-07-24T14:47:02.498000Z,2024-07-24T16:33:34.747000Z,865,No,22,Female,1,White,United States,United States,United States,English,No,DATA_EXPIRED,2,172.58.164.148,575,c,1,0,0,R_3PM2dXeJCSlErWR,41.8502,-87.6736,EN,50 tokens,Yellow,0,"I would hope that the other person also picks blue. So take the risk and pick blue. If you only want 50 coins, pick yellow.",6.606,49.6,78.574,3,Yellow,none,125 Tokens,40,Contribute something as it will be increased by 50%. There is a chance you will end up with more than 100.,6.098,8.503,56.902,3,50,50,80 tokens,50,"To be fair, allocate 50. Keeping it all wouldn't be fair. But you can be greedy.",2.499,51.238,60.689,16,25,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,"It is family, through birth or marriage.",No,0,,,No,,
66a10fa7028eadbe7f2032fd,6693dba9e0a8b35901c8825f,2024-07-24T14:29:08.459000Z,2024-07-24T16:31:36.517000Z,11,No,21,Female,1,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),1,92.250.73.0,822,c,1,0,0,R_3PFRXX78xTBX3jJ,37.1653,-8.2973,PT,50 tokens,Yellow,0,the best way to play this interaction is to try and think about what the other person will choose.Yellow is the safest choice. The person who chooses yellow always has some tokens  guaranteed,1.906,131.849,132.796,24,Yellow,Yellow,125 Tokens,40,the best way to play this game is to calculate the bigger profit. I believe that here we don't have many risks.,21.529,43.655,85.468,12,100,100,80 tokens,50,I believe moraly that we shoud split the profits here. If you want more money then allocate less money to B.,8.824,13.462,74.45,7,30,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,kinship means the way that a person is related to me in terms of blood relation.,No,0,,,No,,
66a1197ddecc7ff7e638c1d0,5d9d0042655ab900176ff963,2024-07-24T15:10:58.550000Z,2024-07-24T16:33:37.883000Z,2467,No,40,Female,1,Asian,Korea,United States,United States,English,No,Unemployed (and job seeking),2,50.45.81.213,464,c,1,0,0,R_3kAiBo9LlI6y9B9,42.2571,-88.8535,EN,50 tokens,Yellow,0,"For future players: Please consider the outcomes of your options.  You MUST work with your partner, as going against them benefits no one.  I would advise for all players to choose yellow due to the bonus.",5.78,6.442,63.253,2,Yellow,Yellow,50 Tokens,30,"In this scenario, as a new player, I would choose 100.  There is minimal risk of either player losing their share if both choose the same.",3.852,48.686,53.347,19,0,50,80 tokens,0,"In this scenario, you would need to consider the risk of losing your share to another player.  Please choose none.",5.853,47.512,48.338,3,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,It means the closeness that humans feel towards one another.,No,0,,,No,,
66a11000d2f221a8e8534256,65410aafbbe43d6d697712a1,2024-07-24T14:30:33.921000Z,2024-07-24T16:31:40.092000Z,206,No,62,Female,1,White,United States,United States,United States,English,No,DATA_EXPIRED,2,35.141.142.199,475,c,1,0,0,R_20Thgo5xxsH1Hl1,27.96,-82.4614,EN,50 tokens,Yellow,0,"Choosing the Blue gets you one hundred tokens. Repeat, one hundred tokens.",2.429,70.47,71.567,10,Yellow,Blue,125 Tokens,10,"The more you contribute, the more you get back. Repeat, The more you contribute, the more you get back.",6.295,41.6,42.952,6,100,100,80 tokens,50,"To maximize your income, do not give anything. To be nice, give fifty. ",4.478,38.966,40.765,3,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,fiendship,No,0,,,No,,
66a11afc32790e8041aceafd,663fa62ae5319431ffed039c,2024-07-24T15:18:23.649000Z,2024-07-24T16:33:40.298000Z,415,No,39,Female,1,White,Poland,Poland,Poland,Polish,No,Part-Time,4,178.42.49.77,1598,c,1,0,0,R_3s4wcQ4DofXaz3r,52.2296,21.0067,EN,50 tokens,Yellow,0,"I think you should choose Yellow, because you will get guaranteed points ",34.398,231.696,245.822,34,Yellow,Blue,100 Tokens,50,In my opinion contributing 50 points is fair and you may think about it,4.489,66.972,71.751,8,50,50,80 tokens,50,Allocating 50 points to another is fair because you both get exactly same amount of points,1.321,62.389,70.461,11,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Blood relation,No,0,,,No,,
64598f5986362d1c9abe7fe9,62eaacea4ed738b3a35c0455,2023-05-09T00:10:05.472000Z,2023-05-09T01:51:22.524000,265,No,31,Female,1,Asian,China,Spain,China,Chinese,Yes,Full-Time,1,2.152.113.53,516,c,1,0,0,R_1rALGvSn2Pzes84,41.387,2.1701,EN,50 tokens,Yellow,0,"This is a prisoner's dilemma, if you choose blue you risk not getting anything, so just choose yellow.",1.85,35.281,62.939,5,Yellow,Blue,125 Tokens,0,"It doesn't hurt you to contribute more, unless you partner is really selfish.",2.359,37.403,41.422,4,0,100,80 tokens,50,My principle is to act as equally as possible. I don't want to taken advantage of my partner. Of course you are free to choose any number.,2.403,58.547,102.705,4,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,It means the relation between family members. We love each other and are responsible for each other.,No,0,,,No,,
645983e4608ddea93b4ed3a9,5d18251e19c4900016c01035,2023-05-08T23:21:17.636000Z,2023-05-09T01:51:20.950000,3273,No,37,Female,1,Mixed,United States,United States,United States,English,Yes,Part-Time,2,76.231.64.32,402,c,1,0,0,R_1rwZI6qyVoFI72e,41.4782,-87.6833,EN,50 tokens,Yellow,0,I would choose Yellow no more what so I am guaranteed at getting something,1.7,2.967,28.714,2,Yellow,none,125 Tokens,50,I would go with 50. %0 is enough so that each player will get 25 more than what they started,11.937,12.936,60.4,2,50,50,80 tokens,30,I would give the other player something. Don't do 0 because that wouldn't be morally right. However don't do more than 50.,8.799,22.84,56.086,3,10,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,"This is family, both blood and created.",No,0,,,No,,
66a11a69bec98b3f2bb6a3b5,65e4f3ebf5ef67e5b1717a5f,2024-07-24T15:14:58.813000Z,2024-07-24T16:33:39.192000Z,524,No,51,Female,1,White,Poland,Poland,Poland,Polish,No,Part-Time,1,94.254.162.94,1023,c,1,0,0,R_1mgQGuh501oxnIO,52.2296,21.0067,EN,50 tokens,Yellow,0,This is similar to prisoner's dilemma. Just choose yellow each time and we'll both benefit for sure. No need to take any kind of risk.,1.467,224.98,248.961,8,Yellow,Yellow,125 Tokens,50,"If we both contribute 100 tokens, we'll get 150 back. if we contribute 50, we'll get 125 back. In that case even if one of us doublecrosses another we still have 50 to fall back on.",19.926,170.812,186.377,6,50,50,80 tokens,50,"Just be a decent human being and share equally. I'm not really for a forced equality/equity bs, but I will have to follow Christ on that one. Give to the man who asks anything from you, and don’t turn away from the man who wants to borrow.",2.735,274.046,274.963,15,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,A kind of bond and sense of belonging with similar human beings,No,0,,,No,,
66a119b64dd02f86895e508a,646cac558e626c3b43d510b1,2024-07-24T15:11:59.518000Z,2024-07-24T16:33:38.232000Z,1608,No,58,Female,1,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,1,89.154.208.228,574,c,1,0,0,R_3M3AiX0mRxSWvzC,38.7057,-9.1359,PT,50 tokens,Yellow,0,I would like to capitalize for my own self interests. So to get the most amount of tokens I pick yellow.,9.176,10.182,41.476,2,Yellow,Blue,100 Tokens,15,"I'd say to do as much as your willing to give to the public fund, without fully compromising your own survival.",2.477,15.154,48.246,5,35,100,80 tokens,5,"I'd say do what you feel is right and beneficial to yourself while also considering other people's needs. It's important to recognize others may face challenges so we should be as generous as possible. However, try to also maintain your well-being.",6.872,68.924,70.266,4,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,"It is the feeling of belonging to a certain group, of feeling included or welcomed due to a common link between people.",No,0,,,No,,
645993b97f79fb87a9f6e182,5a79f14a8fe2dc00010593eb,2023-05-09T00:28:45.540000Z,2023-05-09T01:51:24.980000,3971,No,33,Female,1,Asian,United States,United States,United States,English,No,Part-Time,2,174.61.166.74,155,c,1,0,0,R_1g5DrB1QDAsvC56,47.6348,-122.3451,EN,50 tokens,Yellow,0,"select yellow for action for thoughtful advice; In no fewer than three sentences and in your own words, please provide some thoughtful advice to a future player about how best to play in the same interaction that you just had.  select yellow for action for thoughtful advice",2.559,30.243,32.066,8,Yellow,none,50 Tokens,8,"In no fewer than three sentences and in your own words, please provide some thoughtful advice to a future player about how best to play in the same interaction that you just had.  select yellow for action for thoughtful advice",1.989,4.374,5.642,4,40,50,80 tokens,8,"In no fewer than three sentences and in your own words, please provide some thoughtful advice to a future player about how best to play in the same interaction that you just had. ",1.594,6.432,7.868,8,29,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Briefly describe what the word kinship means to you.,No,0,,,No,,
645989648af3d7b1edac43ec,5e9a168cb684e20a385933a6,2023-05-08T23:44:39.791000Z,2023-05-09T01:51:21.903000,376,No,42,Female,1,White,United States,United States,United States,English,No,Full-Time,2,184.98.92.8,423,c,1,0,0,R_1NDKKqevLuNK5ma,33.5038,-112.0253,EN,50 tokens,Yellow,0,"you are guaranteed a payout with yellow, blue is a 50/50 risky chance",7.949,60.987,65.404,4,Yellow,none,50 Tokens,50,"Play fifty, keep fifty. It's generous but safe and guarantees you get to keep some.",5.703,48.347,60.506,4,50,0,80 tokens,50,A should be generous and give half to B. You each get 50 tokens. Especially since B doesn't have a say.,5.803,44.67,54.366,4,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,kinship means having a family-like relationship with someone,No,0,,,No,,
64598fe0a358064cc3dba149,5f0550bf5819b18476ee8343,2023-05-09T00:12:23.951000Z,2023-05-09T01:51:22.785000,3681,No,70,Female,1,White,Canada,United States,United States,English,No,Full-Time,2,50.37.129.133,688,c,1,0,0,R_1EXwPZS4RaUEk5D,48.3148,-116.5291,EN,50 tokens,Yellow,0,"The choice for a sure payoff is yellow, whereas if you choose blue and the other chooses yellow, you receive nothing.  While both choosing blue results in a larger payoff, it also carries a risk.  As such, I recommend yellow.",9.058,129.671,147.493,7,Yellow,none,125 Tokens,10,"Fifty is a reasonable choice.  You still get to keep half of your initial 100, and stand to gain a reasonable increase. .",5.029,89.785,90.779,6,50,50,80 tokens,50,"Awarding half is only fair.  Therefore, I would recommend awarding 50 tokens to the other player.  That way, we both still gain an equitable amount.",2.784,7.765,80.102,4,49,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Family and relatives.,No,0,,,No,,
6459668cbcdd1a5f864ac215,60245c7c3df42d131232cedb,2023-05-08T21:15:56.063000Z,2023-05-08T21:50:33.565000,313,No,52,Female,1,White,United States,United States,United States,English,No,Full-Time,2,96.3.92.148,269,c,1,0,0,R_3Idluc9fDdu6P1D,43.7081,-98.03,EN,50 tokens,Yellow,0,Think of what may benefit you both the most. I am not so sure myself but just try and think it out. Try to think what the other person is thinking. ,1.386,3.324,41.137,2,Yellow,Blue,50 Tokens,73,I want us to do good. I am hoping we are on the same page with out answers but it can be hard to know. I don't have the best advice probably. ,3.721,23.568,23.88,4,0,55,80 tokens,50,I think it is best to try and be fair. I think we both could use the same about and it be fair in the end. It is more hoping the other person is on the same page as you. ,1.732,2.515,27.093,3,52,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,family,No,0,,,No,,
66a116cd9f6e7d225e4145c8,6310d1ed7f4d3049ba540f3c,2024-07-24T14:59:30.921000Z,2024-07-24T16:33:35.242000Z,4449,No,40,Female,1,White,United States,United States,United States,English,No,Full-Time,2,107.126.24.24,618,c,1,0,0,R_3kvLLWN0XtRhxKj,37.751,-97.822,EN,50 tokens,Yellow,0,If we work together by choosing BLUE we can make the most money. So it is in both our interests to pick BLUE each time.,3.958,38.915,54.973,3,Yellow,Blue,125 Tokens,50,We should both pick BLUE every time so we can achieve the highest reward. So let's work together and both pick BLUE.,7.188,49.299,50.315,3,50,50,80 tokens,50,We should try to work together and therefore I will share half of what I have with you.,10.738,12.523,57.824,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,friendship or being very relatable to another,No,0,,,No,,
