submissionid,id,startedat,reviewedat,totalapprovals,age,female,countryofbirth,countryofresidence,nationality,language,studentstatus,employmentstatus,session,ipaddress,duration,treatment,control,t1,t2,responseid,locationlatitude,locationlongitude,userlanguage,q6comp,action1,advice1,timeraction1_firstclick,timeraction1_lastclick,pagetimersh,timeraction1_clickcount,dnorm1,snorm1,comp2,action2,advice2,timeraction2_firstclick,timeraction2_lastclick,pagetimerpgg,timeraction2_clickcount,dnorm2,snorm2,comp3,action3,advice3,timeraction3_firstclick,timeraction3_lastclick,pagetimerdic,timeraction3_clickcount,dnorm3,snorm3,lotteries,risktolerance,wealth,poor,lowerincome,describekinship,sibling,hassibling,kin,closeness,service,kin2,close2,black,asian,mixed,student,blue,bluednorm,bluesnorm,ethnicity,sex,treatments,onlychild
645999f1eddc936bd06ad5c1,5f850cd39e097f1f273a755d,2023-05-09T00:55:16.545000Z,2023-05-09T01:51:37.460000,372,25,0,South Africa,South Africa,South Africa,English,No,Full-Time,2,41.150.225.229,1056,1,0,1,0,R_2xRfywjrAmMEB9r,-26.2309,28.0583,EN,50 tokens,Yellow,always choose what is guaranteed rather than taking a risk of not receiving anything in return,21.25,21.25,103.498,1,Yellow,Blue,100 Tokens,100,I chose to contribute all my funds because they are guaranteed to grow by 50%,6.3540001,12.534,85.892998,4,100,100,80 tokens,50,it is a good practice to have the same token as your counterpart ,11.011,17.676001,73.002998,3,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,blood relationship,Yes,1,I have a brother/brothers,10,No,,,1,0,0,0,0,0,1,Black,Male,1,0
6459657a43720f174245afe7,5f9c4427c27fed0b5c680c4b,2023-05-08T21:11:22.234000Z,2023-05-08T21:50:40.303000,86,22,1,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,2,31.94.8.226,881,1,0,1,0,R_2D5QBPLRtp2nFcY,52.486698,-1.8989,EN,50 tokens,Yellow,Do whatever you feel is best. Have some fun. Nice to both share the same amount. ,10.288,70.345001,132.30299,3,Yellow,Yellow,50 Tokens,20,Do not feel any pressure and do whatever you think is best to do. ,5.6199999,9.4790001,34.078999,3,50,50,80 tokens,50,I like to make things even and kind. It is only fair to both players. ,5.138,6.4819999,20.554001,3,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Important people in your life. ,Yes,1,I have a brother/brothers,10,No,,,0,0,0,0,0,0,0,White,Female,1,0
645966ad39f6dbf78a4054be,60d1ddaca95145c1433a9c87,2023-05-08T21:16:57.331000Z,2023-05-08T21:50:43.526000,219,27,0,United States,United States,United States,English,No,Part-Time,3,172.56.164.163,576,1,0,1,0,R_51SJxcJqz6dgwfv,40.662701,-73.913803,EN,50 tokens,Yellow,There really isn't a best way to play. It seems random. Just pick what you feel is best.,5.3429999,53.981998,54.382,3,Blue,Yellow,100 Tokens,50,Since its a public fund you should contribute at least 50. Even if your counterpart contributes 0 you end up with tokens.,5.336,48.262001,87.484001,5,0,50,80 tokens,50,Its only fair that you share the tokens evenly. That is the right thing to do.,7.2389998,15.781,50.073002,4,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,It means having a personal connection,Yes,1,"I have both, brother(s) and sister(s)",6,No,,,0,0,0,0,0,1,0,White,Male,1,0
645965a5b2f5df9affdba18c,5e8cb59cf38a3b057a543c1e,2023-05-08T21:12:05.005000Z,2023-05-08T21:50:40.813000,330,32,1,United States,United States,United States,English,No,Full-Time,4,172.112.214.148,1350,1,0,1,0,R_3ou3G1ZMyNZu9zj,33.7215,-118.0509,EN,50 tokens,Yellow,"My thoughtful advice is to read the instructions carefully. You will want to read and then read again the instructions. Once you understand the instructions, make a selection.",29.627001,127.96,128.49899,5,Yellow,Blue,100 Tokens,75,My takeaway from the game was that each player gets an equal share of the public fund. You also get to keep the remaining of what you did not contribute. I think for a game where you donate and take a risk the payout seems well.,35.532001,165.276,203.748,6,50,50,80 tokens,50,The rule of the game is that whatever you don't receive for yourself you are going to give to B. I think in this instance it would be profitable to be fair and even. I could take more from B and have more from myself but that will come along with my own guilt that I just took more from someone when I didn't have to.,12.529,193.121,195.577,3,10,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,To me Kinship means Family.,Yes,1,"I have both, brother(s) and sister(s)",9,No,,,0,0,0,0,0,0,1,White,Female,1,0
645966175f928a61ca0dc9c6,5e95ae4e775eaa93c903af67,2023-05-08T21:14:02.970000Z,2023-05-08T21:50:41.834000,421,43,0,United States,United States,United States,English,No,Full-Time,3,50.192.236.241,599,1,0,1,0,R_6SpI4v2I1qpfsV7,40.6548,-74.639999,EN,50 tokens,Yellow,I believe you should go with your gut reaction. I believe you should choose if you defnitely want tokens or are willing to take a chance.  Choose yellow if you want to be ensured to get 50 tokens.,3.8299999,3.8299999,42.868999,1,Yellow,Yellow,100 Tokens,10,Go with your gut feeling. I chose to only contribute 10. I wanted to keep as many tokens.,4.1339998,5.7210002,31.580999,2,50,51,80 tokens,10,"I would like to keep as many tokens as possible. I only allocated 10 tokens to the other player, so I could keep more. I believe you should be selfish.",8.7320004,12.82,46.074001,3,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,togetherness,Yes,1,I have a brother/brothers,4,No,,,0,0,0,0,0,0,0,White,Male,1,0
645965a7c54ca226d044e177,5ffd08797374ef21752e12f9,2023-05-08T21:12:07.207000Z,2023-05-08T21:50:40.950000,210,23,0,China,United States,United States,English,No,Full-Time,3,98.171.28.40,449,1,0,1,0,R_3KJxZDowX7VWzXF,33.251598,-111.7006,EN,50 tokens,Yellow,Itâ€™s all a guessing game. Choosing Yellow may give you the best results.  ,20.837,94.306999,99.094002,22,Blue,Blue,100 Tokens,50,Its all a guessing game. You should Choose whatever you see fits. Be socially morally minded,7.263,48.101002,50.353001,13,50,50,80 tokens,10,It's all a guessing game. You should Choose whatever you see fits. ,10.069,20.389999,22.965,5,20,20,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,not well off,0,1,Family relationship ,Yes,1,"I have both, brother(s) and sister(s)",6,No,,,0,1,0,0,0,1,1,Asian,Male,1,0
645965e5a460a176806afdd3,6074768dc48e0753011d3d72,2023-05-08T21:13:09.116000Z,2023-05-08T21:50:41.458000,122,20,0,Estonia,Estonia,Estonia,Estonian,No,Full-Time,2,62.65.226.18,679,1,0,1,0,R_2fjF3sadzGOFTQF,59.438099,24.7369,EN,50 tokens,Yellow,Pay attention and hava a sharp thinking to make decisions.We the people exist because we make smart decisions in life.So be cool.,22.701,69.665001,103.2,7,Yellow,Blue,100 Tokens,50,It is good to play and bet with certain risk level.No bets no gain.,9.1420002,18.672001,51.956001,7,50,50,80 tokens,25,We need to be generous towards others so lets be thankful and generous!,2.079,39.623001,40.201,5,50,25,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,Relative or king who have a SHIP :),Yes,1,I have a sister/sisters,3,Yes,Yes,5,0,0,0,0,0,0,1,White,Male,1,0
6459f5ece6d38ce0e470ab9b,60cdc0ac3ac520712c0e4416,2023-05-09T07:27:44.605000Z,2023-05-09T14:11:48.294000,126,24,0,South Africa,South Africa,South Africa,English,Yes,Part-Time,4,102.33.57.60,523,1,0,1,0,R_8UbmHZ955PCAOKI,-26.2309,28.0583,EN,100 tokens,Yellow,Please always read to understand and and if sometimes it means listening to your gut you may go ahead as that also helps in some cases,1.801,28.200001,78.125999,4,Blue,Blue,100 Tokens,50,"Always think about people who dont have much , before you play with food remember that someone out there is going through just to have a meal .",3.8800001,68.278999,68.581001,7,29,16,80 tokens,20,Don't be stingy and always be mindful . Respect everyone stranger or not never look down on anyone,8.0080004,64.283997,67.427002,9,59,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,not well off,0,1,relationship between two people,Yes,1,"I have both, brother(s) and sister(s)",10,No,,,1,0,0,1,0,1,1,Black,Male,1,0
6459753eda6b6e5cab0c1546,5fbaa1078d95c883e55e9739,2023-05-08T22:18:38.468000Z,2023-05-09T00:31:11.664000,129,24,0,United States,United States,United States,English,No,Full-Time,4,24.101.101.130,1905,1,0,1,0,R_6X1ouUfxhL2Mub5,41.138901,-81.8629,EN,50 tokens,Blue,"My advice is to choose blue. Now sure, choosing yellow has a guarantee of earning and choosing blue does not butâ€_it is the right thing to do. First of all, choosing yellow would be the selfish option, guaranteeing your success while sabotaging the other opponent who may have had hope that you would choose the outcome that would be best for both of you. ",37.362999,185.151,187.09,21,Blue,Blue,125 Tokens,100,"Give all of your tokens. The more you give, the more you will receive back. Donâ€™t let your fear and distrust of another persons actions get in the way of your optimal return. ",1.179,42.576,85.082001,5,100,100,80 tokens,50,Give them 50 tokens and leave 50 for yourself. It is the fairest option. That is what you would want them to do if you were in their shoes. ,1.28,22.921,68.654999,6,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,poor,1,1,"Family or friends, platonic relationship ",Yes,1,"I have both, brother(s) and sister(s)",5,No,,,0,0,0,0,1,1,1,White,Male,1,0
64597772e7709c47c60057da,614dc6a01b4262b98ffa6d22,2023-05-08T22:28:02.333000Z,2023-05-09T00:31:26.240000,213,35,0,South Africa,South Africa,South Africa,English,No,Full-Time,2,23.251.119.201,812,1,0,1,0,R_1KwpMjTROXrprBE,-26.2309,28.0583,EN,50 tokens,Blue,Choose blue for a chance to earn 100 tokens and yellow to earn 50 tokens on bonus. ,8.2440004,8.2440004,48.407001,1,Blue,Blue,100 Tokens,100,"Invest more on the public fund because ROI is good. This means your money will go a long way when you invest more, you will make more returns ",7.2140002,66.980003,105.782,7,100,100,80 tokens,50,"Youare given token to share with your counterpart. All decisions lie on you on how many tokens your like to allocate to your counterpart. To be fair and ethical, split the tokens equally between the two of you",8.0480003,102.444,103.24,7,100,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,poor,1,1,Blood relationship,Yes,1,I have a brother/brothers,7,No,,,1,0,0,0,1,1,1,Black,Male,1,0
645991bff2a2eed62ff6e1b5,615c9083ffc1ce3be0325609,2023-05-09T00:20:19.117000Z,2023-05-09T01:51:12.507000,982,35,1,United States,United States,United States,English,No,Part-Time,3,73.106.128.60,886,1,0,1,0,R_5qCw33PHUL50kfw,33.9193,-84.1427,EN,50 tokens,Blue,"I have seen similar games and game theory in the past - if I recall, the best strategy is to take the selfish action first and then alternate between selfish (blue) and neutral (yellow), or to take the selfish action first and then stay neutral",3.8570001,121.03,132.465,5,Blue,Yellow,50 Tokens,50,"I would contribute half of the money to the public fund. Some players will be completely selfish and some will be completely giving, but this averages out. Contributing a neutral amount will benefit everyone as a whole (yourself included) the most, statistically.",9.0430002,149.22099,155.161,11,50,50,80 tokens,50,"Similar to other tasks in this study, this is a game of statistics. While I am not an expert and did no outside research, if I recall, on average people are ""good"" and contributing 50% wilds up benefiting both sides the most as a whole. Since you don't know the other player or their decisions, doing this is most likely to be the most beneficial for both players statistically.",5.4829998,152.57001,152.938,3,40,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,poor,1,1,"Being a part of a close group. For this study, I have kinship with fellow participants. On a larger scale, I have kinship with humans as a species",Yes,1,I have a brother/brothers,6,No,,,0,0,0,0,1,1,0,White,Female,1,0
64597b72977e603b2de30d6b,6289f7ba725b22f93374725e,2023-05-08T22:45:12.467000Z,2023-05-09T01:51:05.033000,344,31,0,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1,98.34.151.175,627,1,0,1,0,R_7L1iBcFbhwMxMol,29.791201,-95.418198,EN,50 tokens,Blue,"To play the game, it depends on your goals. I suppose the easiest choice would be to choose yellow so you get a guaranteed payoff. If you would like to take a little risk for higher reward, you can choose blue. If you can see the result of your partner, maybe there can be some predictions for future rounds based on previous choices. ",5.0999999,5.0999999,92.162003,1,Yellow,none,125 Tokens,75,"I'm assuming that if someone has a sibling, he or she might be more group minded and want to contribute to the group. I would contribute at least 50% to match the counterpart. ",10.352,48.207001,66.912003,7,50,50,80 tokens,2,Player b already has 100 tokens. You can distribute tokens or not since the partner already has the same amount of tokens as you. ,1.467,29.128,126.331,4,0,40,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,poor,1,1,Kinship to me means having a community and a sense of belonging to a group. ,Yes,1,"I have both, brother(s) and sister(s)",9,No,,,0,0,0,0,1,0,0,White,Male,1,0
64597ef09d2135e1884e6dd9,62b9ddea12bb2643ff512fea,2023-05-08T23:00:20.846000Z,2023-05-09T01:51:05.804000,932,44,0,Greece,Greece,Greece,Greek,Yes,Full-Time,1,94.67.6.37,1379,1,0,1,0,R_8P0zd285ScX9eVk,38.829201,20.699301,EN,50 tokens,Blue,"The best way to play in order to earn is to choose Yellow, but if you believe that the other is clever and understand the game you would choose Blue to earn more.",9.5539999,47.286999,94.237,5,Yellow,Blue,125 Tokens,100,Well here it is more complicated if you are not selfish you should understand that contributing all of your tokens with the other contributors you will all get a good amount back.,10.8,216.57899,277.57901,22,50,100,80 tokens,50,The best is to share the tokens because if you were in the other side you would not like any unfair distribution of the tokens.,12.481,175.43401,235.483,9,25,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,poor,1,1,Something that you do not choose and people take advantage of but sometimes it is also a place that you can rest upon.,Yes,1,I have a sister/sisters,5,No,,,0,0,0,1,1,0,1,White,Male,1,0
64597e559e415bc55af8d7f8,641358f1873eea8850843e4a,2023-05-08T22:57:28.938000Z,2023-05-09T01:51:05.480000,89,40,0,South Africa,South Africa,South Africa,English,No,Full-Time,1,196.21.109.254,1024,1,0,1,0,R_8qSHx0qVuBgbayB,-25.759899,28.260401,EN,50 tokens,Blue,"If you pick Yellow, you will get 50 tokens no matter what. If both you and your partner pick Blue, you'll each get 100 tokens. But if one picks Blue and the other picks Yellow, the Blue player gets nothing, and the Yellow player gets 50 tokens. Think about what your partner might do and decide if you want to take a risk for a higher reward or play it safe.",13.601,78.987999,82.918999,3,Yellow,Blue,125 Tokens,50," If you both contribute more tokens, the public fund grows and benefits both of you. However, keeping some tokens for yourself also has value. Try to find a balance and trust your partner to contribute fairly.",5.8299999,66.448997,70.495003,6,50,75,80 tokens,30,"As Role A, consider allocating a portion of the tokens that balances fairness with maximizing your own payoff. Allocating too few tokens might be seen as unfair, potentially impacting how others view the interaction. A fair and generous allocation, such as 30 to 50 tokens, ensures that Role B receives a meaningful amount while still leaving you with a substantial payoff.",6.0510001,60.116001,66.148003,13,30,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,poor,1,1,"Being related to someone by family, marriage, or adoption. It covers relationships like those between parents, siblings, and other relatives.",Yes,1,"I have both, brother(s) and sister(s)",10,No,,,1,0,0,0,1,0,1,Black,Male,1,0
64597fba365d1dd966bb8b08,5e0e60798205265be682850e,2023-05-08T23:03:27.334000Z,2023-05-09T01:51:06.099000,2244,47,0,Canada,Canada,Canada,English,No,Full-Time,4,99.224.176.96,478,1,0,1,0,R_1ifDndvssAVkTwD,43.650799,-79.480301,EN,50 tokens,Blue,"The stakes of the ""game' are low enough that there is no real loss in choosing the option that has a chance to get you more tokens. The benefit outweighs the loss, so go for blue!",5.3870001,48.875999,51.238998,3,Blue,Blue,125 Tokens,100,"Either a high or low contribution still guarantees a good ""payout"", so you should assume the other person feels similarly and contribute all your funds. In the case of real cash, I would go for no more than 50, as the risk is quite high.",6.7010002,16.294001,93.375999,4,71,100,80 tokens,50,"Assuming we are both part of a ""game"" 50 is a fair and equitable choice, so I would go with that.",4.6919999,20.332001,47.719002,4,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,poor,1,1,"Friendship, platonic connection with another individual, family or not, typically quite a deep connection",Yes,1,I have a brother/brothers,6,No,,,0,0,0,0,1,1,1,White,Male,1,0
64597717d95a5248b7af9948,5f5ac4bc81ca2c1c77b1f9b9,2023-05-08T22:26:31.766000Z,2023-05-09T00:31:21.749000,377,29,0,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),2,102.182.93.214,1106,1,0,1,0,R_8gOuBefKUaWCiHM,-26.219801,28.250999,EN,100 tokens,Blue,be able to look at the pros and cons from winning or losing the game. Your siblings should know and understand ,5.6620002,182.037,211.211,7,Blue,Yellow,50 Tokens,75,always do more than expected for experience. this will assist with contributions,9.5059996,63.966999,106.462,5,50,100,20 tokens,30,use your gut where bets or splitting is involved. be gracious too,5.8670001,16.639,101.214,6,55,51,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,poor,1,1,"support mechanism, defending that",Yes,1,I have a brother/brothers,6,No,,,1,0,0,1,1,1,0,Black,Male,1,0
